finding_id,rule,file,line,message,code_snippet,assisted_verdict,confidence,rationale,review_method
mbedtls_178,R02,library/ssl_tls.c,9471,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,"    9468:                 psa_algorithm_t psa_hash_alg =
    9469:                     mbedtls_md_psa_alg_from_type(md_alg);
    9470: 
>>> 9471:                 if (sig_alg_received == MBEDTLS_SSL_SIG_ECDSA &&
    9472:                     !mbedtls_pk_can_do_ext(ssl->handshake->key_cert->key,
    9473:                                            PSA_ALG_ECDSA(psa_hash_alg),
    9474:                                            PSA_KEY_USAGE_SIGN_HASH)) {",REVIEW,low,Algorithm-selection warning needs source-context confirmation.,llm_assisted_static_audit
mbedtls_179,R02,library/ssl_tls12_client.c,1683,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,"    1680:      *     opaque dh_Ys<1..2^16-1>;
    1681:      * } ServerDHParams;
    1682:      */
>>> 1683:     if ((ret = mbedtls_dhm_read_params(&ssl->handshake->dhm_ctx,
    1684:                                        p, end)) != 0) {
    1685:         MBEDTLS_SSL_DEBUG_RET(2, (""mbedtls_dhm_read_params""), ret);
    1686:         return ret;",REVIEW,low,Algorithm-selection warning needs source-context confirmation.,llm_assisted_static_audit
mbedtls_180,R02,library/ssl_tls12_client.c,1955,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,"    1952:     /*
    1953:      * Now write it out, encrypted
    1954:      */
>>> 1955:     if (!mbedtls_pk_can_do(peer_pk, MBEDTLS_PK_RSA)) {
    1956:         MBEDTLS_SSL_DEBUG_MSG(1, (""certificate key type mismatch""));
    1957:         return MBEDTLS_ERR_SSL_PK_TYPE_MISMATCH;
    1958:     }",REVIEW,low,Algorithm-selection warning needs source-context confirmation.,llm_assisted_static_audit
mbedtls_181,R02,library/ssl_tls12_client.c,2062,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,"    2059:         return ret;
    2060:     }
    2061: 
>>> 2062:     if (ssl_check_server_ecdh_params(ssl) != 0) {
    2063:         MBEDTLS_SSL_DEBUG_MSG(1, (""bad server certificate (ECDH curve)""));
    2064:         return MBEDTLS_ERR_SSL_BAD_CERTIFICATE;
    2065:     }",REVIEW,low,Algorithm-selection warning needs source-context confirmation.,llm_assisted_static_audit
mbedtls_182,R02,library/ssl_tls12_client.c,2090,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,"    2087:     MBEDTLS_SSL_DEBUG_MSG(2, (""=> parse server key exchange""));
    2088: 
    2089: #if defined(MBEDTLS_KEY_EXCHANGE_RSA_ENABLED)
>>> 2090:     if (ciphersuite_info->key_exchange == MBEDTLS_KEY_EXCHANGE_RSA) {
    2091:         MBEDTLS_SSL_DEBUG_MSG(2, (""<= skip parse server key exchange""));
    2092:         ssl->state++;
    2093:         return 0;",REVIEW,low,Algorithm-selection warning needs source-context confirmation.,llm_assisted_static_audit
mbedtls_183,R02,library/ssl_tls12_client.c,2218,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,"    2215: #if defined(MBEDTLS_KEY_EXCHANGE_ECDHE_RSA_ENABLED) ||     \
    2216:     defined(MBEDTLS_KEY_EXCHANGE_ECDHE_PSK_ENABLED) ||     \
    2217:     defined(MBEDTLS_KEY_EXCHANGE_ECDHE_ECDSA_ENABLED)
>>> 2218:     if (ciphersuite_info->key_exchange == MBEDTLS_KEY_EXCHANGE_ECDHE_RSA ||
    2219:         ciphersuite_info->key_exchange == MBEDTLS_KEY_EXCHANGE_ECDHE_PSK ||
    2220:         ciphersuite_info->key_exchange == MBEDTLS_KEY_EXCHANGE_ECDHE_ECDSA) {
    2221:         if (ssl_parse_server_ecdh_params(ssl, &p, end) != 0) {",REVIEW,low,Algorithm-selection warning needs source-context confirmation.,llm_assisted_static_audit
mbedtls_184,R02,library/ssl_tls12_client.c,2407,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,"    2404: #endif
    2405: 
    2406: #if defined(MBEDTLS_X509_RSASSA_PSS_SUPPORT)
>>> 2407:         if (pk_alg == MBEDTLS_PK_RSASSA_PSS) {
    2408:             mbedtls_pk_rsassa_pss_options rsassa_pss_options;
    2409:             rsassa_pss_options.mgf1_hash_id = md_alg;
    2410:             rsassa_pss_options.expected_salt_len =",REVIEW,low,Algorithm-selection warning needs source-context confirmation.,llm_assisted_static_audit
mbedtls_185,R02,library/ssl_tls12_client.c,3094,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,"    3091:             size_t pms_len;
    3092: 
    3093:             /* Write length only when we know the actual value */
>>> 3094:             if ((ret = mbedtls_dhm_calc_secret(&ssl->handshake->dhm_ctx,
    3095:                                                pms + 2, pms_end - (pms + 2), &pms_len,
    3096:                                                ssl->conf->f_rng, ssl->conf->p_rng)) != 0) {
    3097:                 MBEDTLS_SSL_DEBUG_RET(1, ""mbedtls_dhm_calc_secret"", ret);",REVIEW,low,Algorithm-selection warning needs source-context confirmation.,llm_assisted_static_audit
mbedtls_186,R02,library/ssl_tls12_server.c,2927,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,"    2924:             return ret;
    2925:         }
    2926: 
>>> 2927:         if ((ret = mbedtls_dhm_make_params(
    2928:                  &ssl->handshake->dhm_ctx,
    2929:                  (int) mbedtls_dhm_get_len(&ssl->handshake->dhm_ctx),
    2930:                  ssl->out_msg + ssl->out_msglen, &len,",REVIEW,low,Algorithm-selection warning needs source-context confirmation.,llm_assisted_static_audit
mbedtls_187,R02,library/ssl_tls12_server.c,3397,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,"    3394:         return MBEDTLS_ERR_SSL_DECODE_ERROR;
    3395:     }
    3396: 
>>> 3397:     if ((ret = mbedtls_dhm_read_public(&ssl->handshake->dhm_ctx, *p, n)) != 0) {
    3398:         MBEDTLS_SSL_DEBUG_RET(1, ""mbedtls_dhm_read_public"", ret);
    3399:         return MBEDTLS_ERR_SSL_DECODE_ERROR;
    3400:     }",REVIEW,low,Algorithm-selection warning needs source-context confirmation.,llm_assisted_static_audit
mbedtls_188,R02,library/ssl_tls12_server.c,3915,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,"    3912:     } else
    3913: #endif /* MBEDTLS_KEY_EXCHANGE_DHE_PSK_ENABLED */
    3914: #if defined(MBEDTLS_KEY_EXCHANGE_ECDHE_PSK_ENABLED)
>>> 3915:     if (ciphersuite_info->key_exchange == MBEDTLS_KEY_EXCHANGE_ECDHE_PSK) {
    3916: #if defined(MBEDTLS_USE_PSA_CRYPTO)
    3917:         psa_status_t status = PSA_ERROR_CORRUPTION_DETECTED;
    3918:         psa_status_t destruction_status = PSA_ERROR_CORRUPTION_DETECTED;",REVIEW,low,Algorithm-selection warning needs source-context confirmation.,llm_assisted_static_audit
mbedtls_189,R02,library/ssl_tls12_server.c,4004,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,"    4001:             return ret;
    4002:         }
    4003: 
>>> 4004:         if ((ret = mbedtls_ecdh_read_public(&ssl->handshake->ecdh_ctx,
    4005:                                             p, (size_t) (end - p))) != 0) {
    4006:             MBEDTLS_SSL_DEBUG_RET(1, ""mbedtls_ecdh_read_public"", ret);
    4007:             return MBEDTLS_ERR_SSL_DECODE_ERROR;",REVIEW,low,Algorithm-selection warning needs source-context confirmation.,llm_assisted_static_audit
mbedtls_190,R02,library/ssl_tls12_server.c,4023,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,"    4020:     } else
    4021: #endif /* MBEDTLS_KEY_EXCHANGE_ECDHE_PSK_ENABLED */
    4022: #if defined(MBEDTLS_KEY_EXCHANGE_RSA_ENABLED)
>>> 4023:     if (ciphersuite_info->key_exchange == MBEDTLS_KEY_EXCHANGE_RSA) {
    4024:         if ((ret = ssl_parse_encrypted_pms(ssl, p, end, 0)) != 0) {
    4025:             MBEDTLS_SSL_DEBUG_RET(1, (""ssl_parse_parse_encrypted_pms_secret""), ret);
    4026:             return ret;",REVIEW,low,Algorithm-selection warning needs source-context confirmation.,llm_assisted_static_audit
mbedtls_191,R02,library/ssl_tls13_client.c,184,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,"     181:     }
     182: 
     183: #if defined(MBEDTLS_SSL_TLS1_3_KEY_EXCHANGE_MODE_SOME_EPHEMERAL_ENABLED)
>>>  184:     if (mbedtls_ssl_tls13_named_group_is_ecdhe(group_id) ||
     185:         mbedtls_ssl_tls13_named_group_is_ffdh(group_id)) {
     186:         int ret = MBEDTLS_ERR_ERROR_CORRUPTION_DETECTED;
     187:         psa_status_t status = PSA_ERROR_CORRUPTION_DETECTED;",REVIEW,low,Algorithm-selection warning needs source-context confirmation.,llm_assisted_static_audit
mbedtls_192,R02,library/ssl_tls13_server.c,130,Algorithm switch statement contains classical crypto but lacks post-quantum cryptography cases.,"     127:     MBEDTLS_SSL_CHK_BUF_READ_PTR(p, end, ke_modes_len);
     128: 
     129:     while (ke_modes_len-- != 0) {
>>>  130:         switch (*p++) {
     131:             case MBEDTLS_SSL_TLS1_3_PSK_MODE_PURE:
     132:                 ke_modes |= MBEDTLS_SSL_TLS1_3_KEY_EXCHANGE_MODE_PSK;
     133:                 MBEDTLS_SSL_DEBUG_MSG(3, (""Found PSK KEX MODE""));",REVIEW,low,Algorithm-selection warning needs source-context confirmation.,llm_assisted_static_audit
mbedtls_193,R02,library/ssl_tls13_server.c,964,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,"     961:         /*
     962:          * ECDHE and FFDHE groups are supported
     963:          */
>>>  964:         if (mbedtls_ssl_tls13_named_group_is_ecdhe(group) ||
     965:             mbedtls_ssl_tls13_named_group_is_ffdh(group)) {
     966:             MBEDTLS_SSL_DEBUG_MSG(2, (""ECDH/FFDH group: %s (%04x)"",
     967:                                       mbedtls_ssl_named_group_to_str(group),",REVIEW,low,Algorithm-selection warning needs source-context confirmation.,llm_assisted_static_audit
mbedtls_194,R02,library/ssl_tls13_server.c,1522,Algorithm switch statement contains classical crypto but lacks post-quantum cryptography cases.,"    1519:             return ret;
    1520:         }
    1521: 
>>> 1522:         switch (extension_type) {
    1523: #if defined(MBEDTLS_SSL_SERVER_NAME_INDICATION)
    1524:             case MBEDTLS_TLS_EXT_SERVERNAME:
    1525:                 MBEDTLS_SSL_DEBUG_MSG(3, (""found ServerName extension""));",REVIEW,low,Algorithm-selection warning needs source-context confirmation.,llm_assisted_static_audit
mbedtls_195,R02,library/x509.c,442,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,"     439:                                  MBEDTLS_ERR_ASN1_OUT_OF_DATA);
     440:     }
     441: 
>>>  442:     if (**p != MBEDTLS_ASN1_BMP_STRING && **p != MBEDTLS_ASN1_UTF8_STRING      &&
     443:         **p != MBEDTLS_ASN1_T61_STRING && **p != MBEDTLS_ASN1_PRINTABLE_STRING &&
     444:         **p != MBEDTLS_ASN1_IA5_STRING && **p != MBEDTLS_ASN1_UNIVERSAL_STRING &&
     445:         **p != MBEDTLS_ASN1_BIT_STRING) {",REVIEW,low,Algorithm-selection warning needs source-context confirmation.,llm_assisted_static_audit
mbedtls_196,R02,library/x509.c,733,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,"     730:     }
     731: 
     732: #if defined(MBEDTLS_X509_RSASSA_PSS_SUPPORT)
>>>  733:     if (*pk_alg == MBEDTLS_PK_RSASSA_PSS) {
     734:         mbedtls_pk_rsassa_pss_options *pss_opts;
     735: 
     736:         pss_opts = mbedtls_calloc(1, sizeof(mbedtls_pk_rsassa_pss_options));",REVIEW,low,Algorithm-selection warning needs source-context confirmation.,llm_assisted_static_audit
mbedtls_197,R02,library/x509_crt.c,223,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,"     220: #endif /* MBEDTLS_RSA_C */
     221: 
     222: #if defined(MBEDTLS_PK_HAVE_ECC_KEYS)
>>>  223:     if (pk_alg == MBEDTLS_PK_ECDSA ||
     224:         pk_alg == MBEDTLS_PK_ECKEY ||
     225:         pk_alg == MBEDTLS_PK_ECKEY_DH) {
     226:         const mbedtls_ecp_group_id gid = mbedtls_pk_get_ec_group_id(pk);",REVIEW,low,Algorithm-selection warning needs source-context confirmation.,llm_assisted_static_audit
mbedtls_198,R02,library/x509_crt.c,1697,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,"    1694:     const char *sep = """";
    1695: 
    1696:     while (cur != NULL) {
>>> 1697:         if (mbedtls_oid_get_extended_key_usage(&cur->buf, &desc) != 0) {
    1698:             desc = ""???"";
    1699:         }
    1700: ",REVIEW,low,Algorithm-selection warning needs source-context confirmation.,llm_assisted_static_audit
mbedtls_199,R02,programs/cipher/cipher_aead_demo.c,122,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,"     119: 
     120:     /* Convert arg to type + tag_len */
     121:     mbedtls_cipher_type_t type;
>>>  122:     if (strcmp(info, ""aes128-gcm"") == 0) {
     123:         type = MBEDTLS_CIPHER_AES_128_GCM;
     124:         *tag_len = 16;
     125:     } else if (strcmp(info, ""aes256-gcm"") == 0) {",TP,medium,Classical algorithm-selection logic requires crypto-agility review for PQC migration.,llm_assisted_static_audit
mbedtls_200,R02,programs/fuzz/fuzz_privkey.c,58,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,"      55:             mbedtls_mpi_init(&DQ); mbedtls_mpi_init(&QP);
      56: 
      57:             rsa = mbedtls_pk_rsa(pk);
>>>   58:             if (mbedtls_rsa_export(rsa, &N, &P, &Q, &D, &E) != 0) {
      59:                 abort();
      60:             }
      61:             if (mbedtls_rsa_export_crt(rsa, &DP, &DQ, &QP) != 0) {",REVIEW,low,Algorithm-selection warning needs source-context confirmation.,llm_assisted_static_audit
mbedtls_201,R02,programs/fuzz/fuzz_privkey.c,61,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,"      58:             if (mbedtls_rsa_export(rsa, &N, &P, &Q, &D, &E) != 0) {
      59:                 abort();
      60:             }
>>>   61:             if (mbedtls_rsa_export_crt(rsa, &DP, &DQ, &QP) != 0) {
      62:                 abort();
      63:             }
      64: ",REVIEW,low,Algorithm-selection warning needs source-context confirmation.,llm_assisted_static_audit
mbedtls_202,R02,programs/fuzz/fuzz_pubkey.c,47,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,"      44:         } else
      45: #endif
      46: #if defined(MBEDTLS_ECP_C)
>>>   47:         if (mbedtls_pk_get_type(&pk) == MBEDTLS_PK_ECKEY ||
      48:             mbedtls_pk_get_type(&pk) == MBEDTLS_PK_ECKEY_DH) {
      49:             mbedtls_ecp_keypair *ecp = mbedtls_pk_ec(pk);
      50:             mbedtls_ecp_group_id grp_id = mbedtls_ecp_keypair_get_group_id(ecp);",REVIEW,low,Algorithm-selection warning needs source-context confirmation.,llm_assisted_static_audit
mbedtls_203,R02,programs/fuzz/fuzz_server.c,134,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,"     131: #endif
     132: #if defined(MBEDTLS_SSL_SESSION_TICKETS) && defined(MBEDTLS_SSL_TICKET_C)
     133:     if (options & 0x4) {
>>>  134:         if (mbedtls_ssl_ticket_setup(&ticket_ctx,
     135:                                      dummy_random, &ctr_drbg,
     136:                                      MBEDTLS_CIPHER_AES_256_GCM,
     137:                                      86400) != 0) {",REVIEW,low,Algorithm-selection warning needs source-context confirmation.,llm_assisted_static_audit
