finding_id,rule,file,line,message,code_snippet,assisted_verdict,confidence,rationale,review_method
mbedtls_filtered_135,R02,library/pem.c,131,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,"     128:     if ((ret = mbedtls_md_update(&md5_ctx, iv, 8)) != 0) {
     129:         goto exit;
     130:     }
>>>  131:     if ((ret = mbedtls_md_finish(&md5_ctx, md5sum)) != 0) {
     132:         goto exit;
     133:     }
     134: ",REVIEW,low,Algorithm-selection warning needs source-context confirmation.,filtered_llm_assisted_static_audit
mbedtls_filtered_136,R02,library/pem.c,167,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,"     164:         goto exit;
     165:     }
     166: 
>>>  167:     if ((ret = mbedtls_des_setkey_dec(&des_ctx, des_key)) != 0) {
     168:         goto exit;
     169:     }
     170:     ret = mbedtls_des_crypt_cbc(&des_ctx, MBEDTLS_DES_DECRYPT, buflen,",REVIEW,low,Algorithm-selection warning needs source-context confirmation.,filtered_llm_assisted_static_audit
mbedtls_filtered_137,R02,library/pem.c,193,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,"     190: 
     191:     mbedtls_des3_init(&des3_ctx);
     192: 
>>>  193:     if ((ret = pem_pbkdf1(des3_key, 24, des3_iv, pwd, pwdlen)) != 0) {
     194:         goto exit;
     195:     }
     196: ",REVIEW,low,Algorithm-selection warning needs source-context confirmation.,filtered_llm_assisted_static_audit
mbedtls_filtered_138,R02,library/pem.c,229,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,"     226:         goto exit;
     227:     }
     228: 
>>>  229:     if ((ret = mbedtls_aes_setkey_dec(&aes_ctx, aes_key, keylen * 8)) != 0) {
     230:         goto exit;
     231:     }
     232:     ret = mbedtls_aes_crypt_cbc(&aes_ctx, MBEDTLS_AES_DECRYPT, buflen,",REVIEW,low,Algorithm-selection warning needs source-context confirmation.,filtered_llm_assisted_static_audit
mbedtls_filtered_139,R02,library/pem.c,367,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,"     364: 
     365: #if defined(MBEDTLS_AES_C)
     366:         if (s2 - s1 >= 14 && memcmp(s1, ""DEK-Info: AES-"", 14) == 0) {
>>>  367:             if (s2 - s1 < 22) {
     368:                 return MBEDTLS_ERR_PEM_UNKNOWN_ENC_ALG;
     369:             } else if (memcmp(s1, ""DEK-Info: AES-128-CBC,"", 22) == 0) {
     370:                 enc_alg = MBEDTLS_CIPHER_AES_128_CBC;",REVIEW,low,Algorithm-selection warning needs source-context confirmation.,filtered_llm_assisted_static_audit
mbedtls_filtered_140,R02,library/pem.c,438,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,"     435:         ret = 0;
     436: 
     437: #if defined(MBEDTLS_DES_C)
>>>  438:         if (enc_alg == MBEDTLS_CIPHER_DES_EDE3_CBC) {
     439:             ret = pem_des3_decrypt(pem_iv, buf, len, pwd, pwdlen);
     440:         } else if (enc_alg == MBEDTLS_CIPHER_DES_CBC) {
     441:             ret = pem_des_decrypt(pem_iv, buf, len, pwd, pwdlen);",REVIEW,low,Algorithm-selection warning needs source-context confirmation.,filtered_llm_assisted_static_audit
mbedtls_filtered_141,R02,library/pem.c,446,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,"     443: #endif /* MBEDTLS_DES_C */
     444: 
     445: #if defined(MBEDTLS_AES_C)
>>>  446:         if (enc_alg == MBEDTLS_CIPHER_AES_128_CBC) {
     447:             ret = pem_aes_decrypt(pem_iv, 16, buf, len, pwd, pwdlen);
     448:         } else if (enc_alg == MBEDTLS_CIPHER_AES_192_CBC) {
     449:             ret = pem_aes_decrypt(pem_iv, 24, buf, len, pwd, pwdlen);",REVIEW,low,Algorithm-selection warning needs source-context confirmation.,filtered_llm_assisted_static_audit
mbedtls_filtered_142,R02,library/pk.c,116,Algorithm switch statement contains classical crypto but lacks post-quantum cryptography cases.,"     113:  */
     114: const mbedtls_pk_info_t *mbedtls_pk_info_from_type(mbedtls_pk_type_t pk_type)
     115: {
>>>  116:     switch (pk_type) {
     117: #if defined(MBEDTLS_RSA_C)
     118:         case MBEDTLS_PK_RSA:
     119:             return &mbedtls_rsa_info;",REVIEW,low,Algorithm-selection warning needs source-context confirmation.,filtered_llm_assisted_static_audit
mbedtls_filtered_143,R02,library/pk.c,178,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,"     175:     psa_reset_key_attributes(&attributes);
     176: 
     177: #if defined(MBEDTLS_PK_HAVE_ECC_KEYS)
>>>  178:     if (PSA_KEY_TYPE_IS_ECC_KEY_PAIR(type)) {
     179:         info = &mbedtls_ecdsa_opaque_info;
     180:     } else
     181: #endif /* MBEDTLS_PK_HAVE_ECC_KEYS */",REVIEW,low,Algorithm-selection warning needs source-context confirmation.,filtered_llm_assisted_static_audit
mbedtls_filtered_144,R02,library/pk.c,260,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,"     257:     }
     258: 
     259:     /* Filter out non allowed algorithms */
>>>  260:     if (PSA_ALG_IS_ECDSA(alg) == 0 &&
     261:         PSA_ALG_IS_RSA_PKCS1V15_SIGN(alg) == 0 &&
     262:         PSA_ALG_IS_RSA_PSS(alg) == 0 &&
     263:         alg != PSA_ALG_RSA_PKCS1V15_CRYPT &&",REVIEW,low,Algorithm-selection warning needs source-context confirmation.,filtered_llm_assisted_static_audit
mbedtls_filtered_145,R02,library/pk.c,532,Algorithm switch statement contains classical crypto but lacks post-quantum cryptography cases.,"     529:                 return MBEDTLS_ERR_PK_BAD_INPUT_DATA;
     530:             }
     531:             psa_key_type_t old_type = psa_get_key_type(&old_attributes);
>>>  532:             switch (usage) {
     533:                 case PSA_KEY_USAGE_SIGN_MESSAGE:
     534:                 case PSA_KEY_USAGE_SIGN_HASH:
     535:                 case PSA_KEY_USAGE_VERIFY_MESSAGE:",REVIEW,low,Algorithm-selection warning needs source-context confirmation.,filtered_llm_assisted_static_audit
mbedtls_filtered_146,R02,library/pk.c,653,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,"     650: #if defined(MBEDTLS_RSA_C)
     651:         case MBEDTLS_PK_RSA:
     652:         {
>>>  653:             if (psa_get_key_type(attributes) != PSA_KEY_TYPE_RSA_KEY_PAIR) {
     654:                 return MBEDTLS_ERR_PK_TYPE_MISMATCH;
     655:             }
     656:             unsigned char key_buffer[",REVIEW,low,Algorithm-selection warning needs source-context confirmation.,filtered_llm_assisted_static_audit
mbedtls_filtered_147,R02,library/pk.c,793,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,"     790:             size_t from_bits = 0;
     791:             psa_ecc_family_t from_family = mbedtls_ecc_group_to_psa(ec->grp.id,
     792:                                                                     &from_bits);
>>>  793:             if (psa_type != PSA_KEY_TYPE_ECC_PUBLIC_KEY(from_family)) {
     794:                 return MBEDTLS_ERR_PK_TYPE_MISMATCH;
     795:             }
     796:             int ret = mbedtls_ecp_write_public_key(",REVIEW,low,Algorithm-selection warning needs source-context confirmation.,filtered_llm_assisted_static_audit
mbedtls_filtered_148,R02,library/pk.c,905,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,"     902:     alg_type = psa_get_key_algorithm(&key_attr);
     903: 
     904: #if defined(MBEDTLS_RSA_C)
>>>  905:     if ((key_type == PSA_KEY_TYPE_RSA_KEY_PAIR) ||
     906:         (key_type == PSA_KEY_TYPE_RSA_PUBLIC_KEY)) {
     907: 
     908:         ret = mbedtls_pk_setup(pk, mbedtls_pk_info_from_type(MBEDTLS_PK_RSA));",REVIEW,low,Algorithm-selection warning needs source-context confirmation.,filtered_llm_assisted_static_audit
mbedtls_filtered_149,R02,library/pk.c,913,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,"     910:             goto exit;
     911:         }
     912: 
>>>  913:         if (key_type == PSA_KEY_TYPE_RSA_KEY_PAIR) {
     914:             ret = mbedtls_rsa_parse_key(mbedtls_pk_rsa(*pk), exp_key, exp_key_len);
     915:         } else {
     916:             ret = mbedtls_rsa_parse_pubkey(mbedtls_pk_rsa(*pk), exp_key, exp_key_len);",REVIEW,low,Algorithm-selection warning needs source-context confirmation.,filtered_llm_assisted_static_audit
mbedtls_filtered_150,R02,library/pk.c,939,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,"     936:     } else
     937: #endif /* MBEDTLS_RSA_C */
     938: #if defined(MBEDTLS_PK_HAVE_ECC_KEYS)
>>>  939:     if (PSA_KEY_TYPE_IS_ECC_KEY_PAIR(key_type) ||
     940:         PSA_KEY_TYPE_IS_ECC_PUBLIC_KEY(key_type)) {
     941:         mbedtls_ecp_group_id grp_id;
     942: ",REVIEW,low,Algorithm-selection warning needs source-context confirmation.,filtered_llm_assisted_static_audit
mbedtls_filtered_151,R02,library/pk.c,954,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,"     951:             goto exit;
     952:         }
     953: 
>>>  954:         if (PSA_KEY_TYPE_IS_ECC_KEY_PAIR(key_type)) {
     955:             ret = mbedtls_pk_ecc_set_key(pk, exp_key, exp_key_len);
     956:             if (ret != 0) {
     957:                 goto exit;",REVIEW,low,Algorithm-selection warning needs source-context confirmation.,filtered_llm_assisted_static_audit
mbedtls_filtered_152,R02,library/pk.c,1461,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,"    1458:     }
    1459: 
    1460:     if (prv->pk_info->type == MBEDTLS_PK_RSA_ALT) {
>>> 1461:         if (pub->pk_info->type != MBEDTLS_PK_RSA) {
    1462:             return MBEDTLS_ERR_PK_TYPE_MISMATCH;
    1463:         }
    1464:     } else {",REVIEW,low,Algorithm-selection warning needs source-context confirmation.,filtered_llm_assisted_static_audit
mbedtls_filtered_153,R02,library/pk_ecc.c,234,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,"     231:     psa_set_key_type(&key_attrs, PSA_KEY_TYPE_ECC_PUBLIC_KEY(pk->ec_family));
     232:     psa_set_key_bits(&key_attrs, pk->ec_bits);
     233: 
>>>  234:     if ((psa_import_key(&key_attrs, pk->pub_raw, pk->pub_raw_len,
     235:                         &key_id) != PSA_SUCCESS) ||
     236:         (psa_destroy_key(key_id) != PSA_SUCCESS)) {
     237:         return MBEDTLS_ERR_PK_INVALID_PUBKEY;",TP,medium,Classical algorithm-selection logic requires crypto-agility review for PQC migration.,filtered_llm_assisted_static_audit
mbedtls_filtered_154,R02,library/pk_wrap.c,92,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,"      89:         psa_alg_md = PSA_ALG_RSA_PKCS1V15_SIGN(mbedtls_md_psa_alg_from_type(md_alg));
      90:     }
      91: 
>>>   92:     if (sig_len < rsa_len) {
      93:         return MBEDTLS_ERR_RSA_VERIFY_FAILED;
      94:     }
      95: ",REVIEW,low,Algorithm-selection warning needs source-context confirmation.,filtered_llm_assisted_static_audit
mbedtls_filtered_155,R02,library/pk_wrap.c,148,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,"     145:         return MBEDTLS_ERR_RSA_VERIFY_FAILED;
     146:     }
     147: 
>>>  148:     if ((ret = mbedtls_rsa_pkcs1_verify(rsa, md_alg,
     149:                                         (unsigned int) hash_len,
     150:                                         hash, sig)) != 0) {
     151:         return ret;",REVIEW,low,Algorithm-selection warning needs source-context confirmation.,filtered_llm_assisted_static_audit
mbedtls_filtered_156,R02,library/pk_wrap.c,159,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,"     156:      * use mbedtls_pk_verify() to check ""Does the buffer start with a
     157:      * valid signature?"" and not just ""Does the buffer contain a valid
     158:      * signature?"". */
>>>  159:     if (sig_len > rsa_len) {
     160:         return MBEDTLS_ERR_PK_SIG_LEN_MISMATCH;
     161:     }
     162: ",REVIEW,low,Algorithm-selection warning needs source-context confirmation.,filtered_llm_assisted_static_audit
mbedtls_filtered_157,R02,library/pk_wrap.c,244,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,"     241:         return MBEDTLS_ERR_PK_BAD_INPUT_DATA;
     242:     }
     243:     psa_algorithm_t psa_alg;
>>>  244:     if (mbedtls_rsa_get_padding_mode(mbedtls_pk_rsa(*pk)) == MBEDTLS_RSA_PKCS_V21) {
     245:         psa_alg = PSA_ALG_RSA_PSS(psa_md_alg);
     246:     } else {
     247:         psa_alg = PSA_ALG_RSA_PKCS1V15_SIGN(psa_md_alg);",REVIEW,low,Algorithm-selection warning needs source-context confirmation.,filtered_llm_assisted_static_audit
mbedtls_filtered_158,R02,library/pk_wrap.c,297,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,"     294:     ((void) f_rng);
     295:     ((void) p_rng);
     296: 
>>>  297:     if (ilen != mbedtls_rsa_get_len(rsa)) {
     298:         return MBEDTLS_ERR_RSA_BAD_INPUT_DATA;
     299:     }
     300: ",REVIEW,low,Algorithm-selection warning needs source-context confirmation.,filtered_llm_assisted_static_audit
mbedtls_filtered_159,R02,library/pk_wrap.c,380,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,"     377:     ((void) f_rng);
     378:     ((void) p_rng);
     379: 
>>>  380:     if (mbedtls_rsa_get_len(rsa) > osize) {
     381:         return MBEDTLS_ERR_RSA_OUTPUT_TOO_LARGE;
     382:     }
     383: ",REVIEW,low,Algorithm-selection warning needs source-context confirmation.,filtered_llm_assisted_static_audit
